"n","seq","response_prior","eig"
42,"HTHT","ignorance",0.574081928785866
42,"HTHH","ignorance",0.834968931068746
42,"HHTT","ignorance",0.503181082057771
42,"HHTH","ignorance",0.834968931068746
42,"HHHT","ignorance",0.834968931068746
42,"HHHH","ignorance",0.863720417973676
43,"TTTT","ignorance",0.866156943595639
43,"TTTH","ignorance",0.83982117024711
43,"TTHT","ignorance",0.83982117024711
43,"TTHH","ignorance",0.507973721716815
43,"THTT","ignorance",0.83982117024711
43,"THTH","ignorance",0.575260165228413
43,"THHT","ignorance",0.507973721716815
43,"THHH","ignorance",0.762573732783833
43,"HTTT","ignorance",0.762573732783833
43,"HTTH","ignorance",0.507973721716815
43,"HTHT","ignorance",0.575260165228414
43,"HTHH","ignorance",0.83982117024711
43,"HHTT","ignorance",0.507973721716815
43,"HHTH","ignorance",0.83982117024711
43,"HHHT","ignorance",0.83982117024711
43,"HHHH","ignorance",0.866156943595639
44,"TTTT","ignorance",0.868545376222479
44,"TTTH","ignorance",0.844489260417016
44,"TTHT","ignorance",0.844489260417016
44,"TTHH","ignorance",0.512563151535424
44,"THTT","ignorance",0.844489260417016
44,"THTH","ignorance",0.576385020253255
44,"THHT","ignorance",0.512563151535424
44,"THHH","ignorance",0.768598155736603
44,"HTTT","ignorance",0.768598155736603
44,"HTTH","ignorance",0.512563151535424
44,"HTHT","ignorance",0.576385020253255
44,"HTHH","ignorance",0.844489260417016
44,"HHTT","ignorance",0.512563151535424
44,"HHTH","ignorance",0.844489260417016
44,"HHHT","ignorance",0.844489260417016
44,"HHHH","ignorance",0.868545376222478
45,"TTTT","ignorance",0.870896765339716
45,"TTTH","ignorance",0.848984402139068
45,"TTHT","ignorance",0.848984402139068
45,"TTHH","ignorance",0.516961178210767
45,"THTT","ignorance",0.848984402139068
45,"THTH","ignorance",0.577455554922242
45,"THHT","ignorance",0.516961178210767
45,"THHH","ignorance",0.774399003976301
45,"HTTT","ignorance",0.774399003976301
45,"HTTH","ignorance",0.516961178210766
45,"HTHT","ignorance",0.577455554922243
45,"HTHH","ignorance",0.848984402139068
45,"HHTT","ignorance",0.516961178210766
45,"HHTH","ignorance",0.848984402139068
45,"HHHT","ignorance",0.848984402139068
45,"HHHH","ignorance",0.870896765339716
46,"TTTT","ignorance",0.873201342336402
46,"TTTH","ignorance",0.853316912829912
46,"TTHT","ignorance",0.853316912829912
46,"TTHH","ignorance",0.521178814400584
46,"THTT","ignorance",0.853316912829911
46,"THTH","ignorance",0.578485891256291
46,"THHT","ignorance",0.521178814400584
46,"THHH","ignorance",0.779987877584744
46,"HTTT","ignorance",0.779987877584744
46,"HTTH","ignorance",0.521178814400584
46,"HTHT","ignorance",0.57848589125629
46,"HTHH","ignorance",0.853316912829912
46,"HHTT","ignorance",0.521178814400584
46,"HHTH","ignorance",0.853316912829912
46,"HHHT","ignorance",0.853316912829912
46,"HHHH","ignorance",0.873201342336402
47,"TTTT","ignorance",0.875462842002917
47,"TTTH","ignorance",0.857496305743395
47,"TTHT","ignorance",0.857496305743395
47,"TTHH","ignorance",0.525226331243271
47,"THTT","ignorance",0.857496305743394
47,"THTH","ignorance",0.579474145244636
47,"THHT","ignorance",0.525226331243271
47,"THHH","ignorance",0.785375627495173
47,"HTTT","ignorance",0.785375627495174
47,"HTTH","ignorance",0.525226331243271
47,"HTHT","ignorance",0.579474145244636
47,"HTHH","ignorance",0.857496305743395
47,"HHTT","ignorance",0.525226331243271
47,"HHTH","ignorance",0.857496305743395
47,"HHHT","ignorance",0.857496305743395
47,"HHHH","ignorance",0.875462842002917
48,"TTTT","ignorance",0.877693508993303
48,"TTTH","ignorance",0.861531361337645
48,"TTHT","ignorance",0.861531361337645
48,"TTHH","ignorance",0.529113308662636
48,"THTT","ignorance",0.861531361337645
48,"THTH","ignorance",0.580416237032525
48,"THHT","ignorance",0.529113308662636
48,"THHH","ignorance",0.790572414363551
48,"HTTT","ignorance",0.790572414363552
48,"HTTH","ignorance",0.529113308662636
48,"HTHT","ignorance",0.580416237032525
48,"HTHH","ignorance",0.861531361337645
48,"HHTT","ignorance",0.529113308662636
48,"HHTH","ignorance",0.861531361337645
48,"HHHT","ignorance",0.861531361337645
48,"HHHH","ignorance",0.877693508993303
49,"TTTT","ignorance",0.879885615326714
49,"TTTH","ignorance",0.865430191862735
49,"TTHT","ignorance",0.865430191862735
49,"TTHH","ignorance",0.532848683202158
49,"THTT","ignorance",0.865430191862734
49,"THTH","ignorance",0.581324554452474
49,"THHT","ignorance",0.532848683202158
49,"THHH","ignorance",0.795587761923315
49,"HTTT","ignorance",0.795587761923315
49,"HTTH","ignorance",0.532848683202157
49,"HTHT","ignorance",0.581324554452474
49,"HTHH","ignorance",0.865430191862735
49,"HHTT","ignorance",0.532848683202157
49,"HHTH","ignorance",0.865430191862735
49,"HHHT","ignorance",0.865430191862735
49,"HHHH","ignorance",0.879885615326714
50,"TTTT","ignorance",0.882038387657627
50,"TTTH","ignorance",0.869200299761448
50,"TTHT","ignorance",0.869200299761448
50,"TTHH","ignorance",0.536440793244114
50,"THTT","ignorance",0.869200299761447
50,"THTH","ignorance",0.582199677146469
50,"THHT","ignorance",0.536440793244114
50,"THHH","ignorance",0.80043060540704
50,"HTTT","ignorance",0.80043060540704
50,"HTTH","ignorance",0.536440793244113
50,"HTHT","ignorance",0.582199677146469
50,"HTHH","ignorance",0.869200299761448
50,"HHTT","ignorance",0.536440793244113
50,"HHTH","ignorance",0.869200299761448
50,"HHHT","ignorance",0.869200299761448
50,"HHHH","ignorance",0.882038387657627
51,"TTTT","ignorance",0.884164082547654
51,"TTTH","ignorance",0.872848630593467
51,"TTHT","ignorance",0.872848630593467
51,"TTHH","ignorance",0.539897421552917
51,"THTT","ignorance",0.872848630593467
51,"THTH","ignorance",0.583035413915683
51,"THHT","ignorance",0.539897421552917
51,"THHH","ignorance",0.805109335555098
51,"HTTT","ignorance",0.805109335555098
51,"HTTH","ignorance",0.539897421552916
51,"HTHT","ignorance",0.583035413915683
51,"HTHH","ignorance",0.872848630593467
51,"HHTT","ignorance",0.539897421552916
51,"HHTH","ignorance",0.872848630593467
51,"HHHT","ignorance",0.872848630593467
51,"HHHH","ignorance",0.884164082547653
52,"TTTT","ignorance",0.886257749950509
52,"TTTH","ignorance",0.876381620966191
52,"TTHT","ignorance",0.876381620966191
52,"TTHH","ignorance",0.543225835144705
52,"THTT","ignorance",0.876381620966191
52,"THTH","ignorance",0.583841929056518
52,"THHT","ignorance",0.543225835144705
52,"THHH","ignorance",0.809631838673984
52,"HTTT","ignorance",0.809631838673984
52,"HTTH","ignorance",0.543225835144704
52,"HTHT","ignorance",0.583841929056518
52,"HTHH","ignorance",0.876381620966191
52,"HHTT","ignorance",0.543225835144704
52,"HHTH","ignorance",0.876381620966191
52,"HHHT","ignorance",0.876381620966191
52,"HHHH","ignorance",0.886257749950509
53,"TTTT","ignorance",0.888315156883744
53,"TTTH","ignorance",0.879805241992061
53,"TTHT","ignorance",0.879805241992061
53,"TTHH","ignorance",0.54643282253124
53,"THTT","ignorance",0.879805241992061
53,"THTH","ignorance",0.584622207959745
53,"THHT","ignorance",0.54643282253124
53,"THHH","ignorance",0.81400553315531
53,"HTTT","ignorance",0.81400553315531
53,"HTTH","ignorance",0.54643282253124
53,"HTHT","ignorance",0.584622207959744
53,"HTHH","ignorance",0.879805241992061
53,"HHTT","ignorance",0.54643282253124
53,"HHTH","ignorance",0.879805241992061
53,"HHHT","ignorance",0.879805241992061
53,"HHHH","ignorance",0.888315156883743
54,"TTTT","ignorance",0.890347541343857
54,"TTTH","ignorance",0.883125038734822
54,"TTHT","ignorance",0.883125038734822
54,"TTHH","ignorance",0.549524728419057
54,"THTT","ignorance",0.883125038734822
54,"THTH","ignorance",0.585368928854364
54,"THHT","ignorance",0.549524728419057
54,"THHH","ignorance",0.81823740282027
54,"HTTT","ignorance",0.818237402820271
54,"HTTH","ignorance",0.549524728419056
54,"HTHT","ignorance",0.585368928854364
54,"HTHH","ignorance",0.883125038734822
54,"HHTT","ignorance",0.549524728419056
54,"HHTH","ignorance",0.883125038734822
54,"HHHT","ignorance",0.883125038734822
54,"HHHH","ignorance",0.890347541343856
55,"TTTT","ignorance",0.892352997925694
55,"TTTH","ignorance",0.886346165985889
55,"TTHT","ignorance",0.886346165985889
55,"TTHH","ignorance",0.552507485967494
55,"THTT","ignorance",0.886346165985889
55,"THTH","ignorance",0.586089689314686
55,"THHT","ignorance",0.552507485967494
55,"THHH","ignorance",0.822334027413244
55,"HTTT","ignorance",0.822334027413245
55,"HTTH","ignorance",0.552507485967494
55,"HTHT","ignorance",0.586089689314686
55,"HTHH","ignorance",0.886346165985889
55,"HHTT","ignorance",0.552507485967494
55,"HHTH","ignorance",0.886346165985889
55,"HHHT","ignorance",0.886346165985889
55,"HHHH","ignorance",0.892352997925694
56,"TTTT","ignorance",0.894324952042087
56,"TTTH","ignorance",0.889473420800041
56,"TTHT","ignorance",0.889473420800041
56,"TTHH","ignorance",0.555386646723956
56,"THTT","ignorance",0.889473420800041
56,"THTH","ignorance",0.586789586585731
56,"THHT","ignorance",0.555386646723956
56,"THHH","ignorance",0.826301610531647
56,"HTTT","ignorance",0.826301610531646
56,"HTTH","ignorance",0.555386646723956
56,"HTHT","ignorance",0.586789586585731
56,"HTHH","ignorance",0.889473420800041
56,"HHTT","ignorance",0.555386646723956
56,"HHTH","ignorance",0.889473420800041
56,"HHHT","ignorance",0.889473420800041
56,"HHHH","ignorance",0.894324952042087
57,"TTTT","ignorance",0.896272820499621
57,"TTTH","ignorance",0.892511272040459
57,"TTHT","ignorance",0.892511272040459
57,"TTHH","ignorance",0.558167408363451
57,"THTT","ignorance",0.892511272040459
57,"THTH","ignorance",0.587461066053648
57,"THHT","ignorance",0.558167408363451
57,"THHH","ignorance",0.830146005246831
57,"HTTT","ignorance",0.830146005246832
57,"HTTH","ignorance",0.55816740836345
57,"HTHT","ignorance",0.587461066053647
57,"HTHH","ignorance",0.892511272040459
57,"HHTT","ignorance",0.55816740836345
57,"HHTH","ignorance",0.892511272040459
57,"HHHT","ignorance",0.892511272040459
57,"HHHH","ignorance",0.89627282049962
58,"TTTT","ignorance",0.898197635192787
58,"TTTH","ignorance",0.895463887266244
58,"TTHT","ignorance",0.895463887266244
58,"TTHH","ignorance",0.560854640363532
58,"THTT","ignorance",0.895463887266244
58,"THTH","ignorance",0.588108991123021
58,"THHT","ignorance",0.560854640363532
58,"THHH","ignorance",0.833872737642295
58,"HTTT","ignorance",0.833872737642296
58,"HTTH","ignorance",0.560854640363532
58,"HTHT","ignorance",0.588108991123021
58,"HTHH","ignorance",0.895463887266244
58,"HHTT","ignorance",0.560854640363532
58,"HHTH","ignorance",0.895463887266244
58,"HHHT","ignorance",0.895463887266244
58,"HHHH","ignorance",0.898197635192787
59,"TTTT","ignorance",0.900091576993889
59,"TTTH","ignorance",0.898335157207083
59,"TTHT","ignorance",0.898335157207083
59,"TTHH","ignorance",0.563452907746397
59,"THTT","ignorance",0.898335157207082
59,"THTH","ignorance",0.588740104060571
59,"THHT","ignorance",0.563452907746397
59,"THHH","ignorance",0.837487028470178
59,"HTTT","ignorance",0.837487028470178
59,"HTTH","ignorance",0.563452907746396
59,"HTHT","ignorance",0.588740104060571
59,"HTHH","ignorance",0.898335157207083
59,"HHTT","ignorance",0.563452907746396
59,"HHTH","ignorance",0.898335157207083
59,"HHHT","ignorance",0.898335157207083
59,"HHHH","ignorance",0.900091576993889
60,"TTTT","ignorance",0.901961701067399
60,"TTTH","ignorance",0.901128718034162
60,"TTHT","ignorance",0.901128718034162
60,"TTHH","ignorance",0.565966493017997
60,"THTT","ignorance",0.901128718034162
60,"THTH","ignorance",0.589347396444718
60,"THHT","ignorance",0.565966493017997
60,"THHH","ignorance",0.840993813104888
60,"HTTT","ignorance",0.840993813104888
60,"HTTH","ignorance",0.565966493017996
60,"HTHT","ignorance",0.589347396444717
60,"HTHH","ignorance",0.901128718034162
60,"HHTT","ignorance",0.565966493017996
60,"HHTH","ignorance",0.901128718034162
60,"HHHT","ignorance",0.901128718034162
60,"HHHH","ignorance",0.901961701067398
61,"TTTT","ignorance",0.903811590038832
61,"TTTH","ignorance",0.903847971683596
61,"TTHT","ignorance",0.903847971683596
61,"TTHH","ignorance",0.568399416430286
61,"THTT","ignorance",0.903847971683596
61,"THTH","ignorance",0.58993301451928
61,"THHT","ignorance",0.568399416430286
61,"THHH","ignorance",0.844397759953042
61,"HTTT","ignorance",0.844397759953043
61,"HTTH","ignorance",0.568399416430285
61,"HTHT","ignorance",0.589933014519279
61,"HTHH","ignorance",0.903847971683596
61,"HHTT","ignorance",0.568399416430285
61,"HHTH","ignorance",0.903847971683596
61,"HHHT","ignorance",0.903847971683596
61,"HHHH","ignorance",0.903811590038832
62,"TTTT","ignorance",0.905633183107249
62,"TTTH","ignorance",0.906496104359851
62,"TTHT","ignorance",0.906496104359851
62,"TTHH","ignorance",0.570755454687809
62,"THTT","ignorance",0.90649610435985
62,"THTH","ignorance",0.590504767775522
62,"THHT","ignorance",0.570755454687809
62,"THHH","ignorance",0.847703287461742
62,"HTTT","ignorance",0.847703287461742
62,"HTTH","ignorance",0.570755454687809
62,"HTHT","ignorance",0.590504767775521
62,"HTHH","ignorance",0.90649610435985
62,"HHTT","ignorance",0.570755454687809
62,"HHTH","ignorance",0.90649610435985
62,"HHHT","ignorance",0.90649610435985
62,"HHHH","ignorance",0.905633183107249
63,"TTTT","ignorance",0.9074309001019
63,"TTTH","ignorance",0.90907610344087
63,"TTHT","ignorance",0.90907610344087
63,"TTHH","ignorance",0.573038158213935
63,"THTT","ignorance",0.90907610344087
63,"THTH","ignorance",0.591056823241352
63,"THHT","ignorance",0.573038158213935
63,"THHH","ignorance",0.850914579851871
63,"HTTT","ignorance",0.850914579851871
63,"HTTH","ignorance",0.573038158213934
63,"HTHT","ignorance",0.591056823241351
63,"HTHH","ignorance",0.90907610344087
63,"HHTT","ignorance",0.573038158213934
63,"HHTH","ignorance",0.90907610344087
63,"HHHT","ignorance",0.90907610344087
63,"HHHH","ignorance",0.9074309001019
64,"TTTT","ignorance",0.90921029864671
64,"TTTH","ignorance",0.911590772903446
64,"TTHT","ignorance",0.911590772903446
64,"TTHH","ignorance",0.575250867085823
64,"THTT","ignorance",0.911590772903446
64,"THTH","ignorance",0.591588802922349
64,"THHT","ignorance",0.575250867085823
64,"THHH","ignorance",0.854035601689863
64,"HTTT","ignorance",0.854035601689863
64,"HTTH","ignorance",0.575250867085823
64,"HTHT","ignorance",0.591588802922349
64,"HTHH","ignorance",0.911590772903446
64,"HHTT","ignorance",0.575250867085823
64,"HHTH","ignorance",0.911590772903446
64,"HHHT","ignorance",0.911590772903446
64,"HHHH","ignorance",0.90921029864671
65,"TTTT","ignorance",0.910963930041705
65,"TTTH","ignorance",0.914042747410052
65,"TTHT","ignorance",0.914042747410052
65,"TTHH","ignorance",0.577396725740613
65,"THTT","ignorance",0.914042747410052
65,"THTH","ignorance",0.59210895466262
65,"THHT","ignorance",0.577396725740613
65,"THHH","ignorance",0.857070111399417
65,"HTTT","ignorance",0.857070111399417
65,"HTTH","ignorance",0.577396725740613
65,"HTHT","ignorance",0.592108954662619
65,"HTHH","ignorance",0.914042747410052
65,"HHTT","ignorance",0.577396725740613
65,"HHTH","ignorance",0.914042747410052
65,"HHHT","ignorance",0.914042747410052
65,"HHHH","ignorance",0.910963930041705
66,"TTTT","ignorance",0.912693554803115
66,"TTTH","ignorance",0.916434505203545
66,"TTHT","ignorance",0.916434505203545
66,"TTHH","ignorance",0.579478696548692
66,"THTT","ignorance",0.916434505203545
66,"THTH","ignorance",0.59261307779746
66,"THHT","ignorance",0.579478696548692
66,"THHH","ignorance",0.860021673804308
66,"HTTT","ignorance",0.860021673804309
66,"HTTH","ignorance",0.579478696548692
66,"HTHT","ignorance",0.592613077797459
66,"HTHH","ignorance",0.916434505203545
66,"HHTT","ignorance",0.579478696548692
66,"HHTH","ignorance",0.916434505203545
66,"HHHT","ignorance",0.916434505203545
66,"HHHH","ignorance",0.912693554803114
67,"TTTT","ignorance",0.91440602350303
67,"TTTH","ignorance",0.918768379877617
67,"TTHT","ignorance",0.918768379877617
67,"TTHH","ignorance",0.581499572343423
67,"THTT","ignorance",0.918768379877616
67,"THTH","ignorance",0.593098616406114
67,"THHT","ignorance",0.581499572343423
67,"THHH","ignorance",0.862893671784168
67,"HTTT","ignorance",0.862893671784168
67,"HTTH","ignorance",0.581499572343423
67,"HTHT","ignorance",0.593098616406114
67,"HTHH","ignorance",0.918768379877616
67,"HHTT","ignorance",0.581499572343423
67,"HHTH","ignorance",0.918768379877616
67,"HHHT","ignorance",0.918768379877616
67,"HHHH","ignorance",0.914406023503029
68,"TTTT","ignorance",0.916095167372718
68,"TTTH","ignorance",0.921046571173319
68,"TTHT","ignorance",0.921046571173319
68,"TTHH","ignorance",0.583461987990239
68,"THTT","ignorance",0.921046571173318
68,"THTH","ignorance",0.593573632531154
68,"THHT","ignorance",0.583461987990239
68,"THHH","ignorance",0.865689317116936
68,"HTTT","ignorance",0.865689317116936
68,"HTTH","ignorance",0.583461987990238
68,"HTHT","ignorance",0.593573632531154
68,"HTHH","ignorance",0.921046571173318
68,"HHTT","ignorance",0.583461987990238
68,"HHTH","ignorance",0.921046571173318
68,"HHHT","ignorance",0.921046571173318
68,"HHHH","ignorance",0.916095167372718
69,"TTTT","ignorance",0.917760280906137
69,"TTTH","ignorance",0.9232711548496
69,"TTHT","ignorance",0.9232711548496
69,"TTHH","ignorance",0.58536843107202
69,"THTT","ignorance",0.9232711548496
69,"THTH","ignorance",0.594035830426078
69,"THHT","ignorance",0.58536843107202
69,"THHH","ignorance",0.868411660574523
69,"HTTT","ignorance",0.868411660574523
69,"HTTH","ignorance",0.58536843107202
69,"HTHT","ignorance",0.594035830426078
69,"HTHH","ignorance",0.9232711548496
69,"HHTT","ignorance",0.58536843107202
69,"HHTH","ignorance",0.9232711548496
69,"HHHT","ignorance",0.9232711548496
69,"HHHH","ignorance",0.917760280906137
70,"TTTT","ignorance",0.919408792905147
70,"TTTH","ignorance",0.925444091733606
70,"TTHT","ignorance",0.925444091733606
70,"TTHH","ignorance",0.58722125176173
70,"THTT","ignorance",0.925444091733606
70,"THTH","ignorance",0.59448094277521
70,"THHT","ignorance",0.58722125176173
70,"THHH","ignorance",0.871063601331731
70,"HTTT","ignorance",0.871063601331731
70,"HTTH","ignorance",0.587221251761731
70,"HTHT","ignorance",0.594480942775209
70,"HTHH","ignorance",0.925444091733605
70,"HHTT","ignorance",0.587221251761731
70,"HHTH","ignorance",0.925444091733605
70,"HHHT","ignorance",0.925444091733605
70,"HHHH","ignorance",0.919408792905146
71,"TTTT","ignorance",0.921036276613856
71,"TTTH","ignorance",0.927567236025442
71,"TTHT","ignorance",0.927567236025442
71,"TTHH","ignorance",0.589022671947832
71,"THTT","ignorance",0.927567236025441
71,"THTH","ignorance",0.594916275726501
71,"THHT","ignorance",0.589022671947832
71,"THHH","ignorance",0.873647895742824
71,"HTTT","ignorance",0.873647895742824
71,"HTTH","ignorance",0.589022671947831
71,"HTHT","ignorance",0.5949162757265
71,"HTHH","ignorance",0.927567236025441
71,"HHTT","ignorance",0.589022671947831
71,"HHTH","ignorance",0.927567236025441
71,"HHHT","ignorance",0.927567236025441
71,"HHHH","ignorance",0.921036276613856
72,"TTTT","ignorance",0.922639928233291
72,"TTTH","ignorance",0.929642342900695
72,"TTHT","ignorance",0.929642342900695
72,"TTHH","ignorance",0.590774793672806
72,"THTT","ignorance",0.929642342900695
72,"THTH","ignorance",0.595341526737321
72,"THHT","ignorance",0.590774793672806
72,"THHH","ignorance",0.876167165535075
72,"HTTT","ignorance",0.876167165535075
72,"HTTH","ignorance",0.590774793672805
72,"HTHT","ignorance",0.59534152673732
72,"HTHH","ignorance",0.929642342900695
72,"HHTT","ignorance",0.590774793672805
72,"HHTH","ignorance",0.929642342900695
72,"HHHT","ignorance",0.929642342900695
72,"HHHH","ignorance",0.92263992823329
73,"TTTT","ignorance",0.924227070277068
73,"TTTH","ignorance",0.931671075510709
73,"TTHT","ignorance",0.931671075510709
73,"TTHH","ignorance",0.592479606940276
73,"THTT","ignorance",0.931671075510708
73,"THTH","ignorance",0.595751263511596
73,"THHT","ignorance",0.592479606940276
73,"THHH","ignorance",0.878623905464065
73,"HTTT","ignorance",0.878623905464065
73,"HTTH","ignorance",0.592479606940276
73,"HTHT","ignorance",0.595751263511596
73,"HTHH","ignorance",0.931671075510708
73,"HHTT","ignorance",0.592479606940276
73,"HHTH","ignorance",0.931671075510708
73,"HHHT","ignorance",0.931671075510708
73,"HHHH","ignorance",0.924227070277068
74,"TTTT","ignorance",0.925795270131785
74,"TTTH","ignorance",0.933655011392441
74,"TTHT","ignorance",0.933655011392441
74,"TTHH","ignorance",0.5941389969417
74,"THTT","ignorance",0.93365501139244
74,"THTH","ignorance",0.596151560936044
74,"THHT","ignorance",0.5941389969417
74,"THHH","ignorance",0.881020490471486
74,"HTTT","ignorance",0.881020490471486
74,"HTTH","ignorance",0.594138996941699
74,"HTHT","ignorance",0.596151560936044
74,"HTHH","ignorance",0.93365501139244
74,"HHTT","ignorance",0.594138996941699
74,"HHTH","ignorance",0.93365501139244
74,"HHHT","ignorance",0.93365501139244
74,"HHHH","ignorance",0.925795270131785
75,"TTTT","ignorance",0.927340118903629
75,"TTTH","ignorance",0.935595648372843
75,"TTHT","ignorance",0.935595648372843
75,"TTHH","ignorance",0.595754750749441
75,"THTT","ignorance",0.935595648372843
75,"THTH","ignorance",0.596544025186993
75,"THHT","ignorance",0.595754750749441
75,"THHH","ignorance",0.883359182382608
75,"HTTT","ignorance",0.883359182382607
75,"HTTH","ignorance",0.59575475074944
75,"HTHT","ignorance",0.596544025186993
75,"HTHH","ignorance",0.935595648372844
75,"HHTT","ignorance",0.59575475074944
75,"HHTH","ignorance",0.935595648372844
75,"HHHT","ignorance",0.935595648372844
75,"HHHH","ignorance",0.927340118903628
76,"TTTT","ignorance",0.928868229375646
76,"TTTH","ignorance",0.937494409995593
76,"TTHT","ignorance",0.937494409995593
76,"TTHH","ignorance",0.597328563519156
76,"THTT","ignorance",0.937494409995593
76,"THTH","ignorance",0.596922641340266
76,"THHT","ignorance",0.597328563519156
76,"THHH","ignorance",0.885642136177294
76,"HTTT","ignorance",0.885642136177294
76,"HTTH","ignorance",0.597328563519156
76,"HTHT","ignorance",0.596922641340266
76,"HTHH","ignorance",0.937494409995593
76,"HHTT","ignorance",0.597328563519156
76,"HHTH","ignorance",0.937494409995593
76,"HHHT","ignorance",0.937494409995593
76,"HHHH","ignorance",0.928868229375645
77,"TTTT","ignorance",0.93037921485615
77,"TTTH","ignorance",0.939352650507082
77,"TTHT","ignorance",0.939352650507082
77,"TTHH","ignorance",0.59886204424086
77,"THTT","ignorance",0.939352650507082
77,"THTH","ignorance",0.59729190256706
77,"THHT","ignorance",0.59886204424086
77,"THHH","ignorance",0.887871405865583
77,"HTTT","ignorance",0.887871405865584
77,"HTTH","ignorance",0.59886204424086
77,"HTHT","ignorance",0.597291902567058
77,"HTHH","ignorance",0.939352650507082
77,"HHTT","ignorance",0.59886204424086
77,"HHTH","ignorance",0.939352650507082
77,"HHHT","ignorance",0.939352650507082
77,"HHHH","ignorance",0.930379214856149
78,"TTTT","ignorance",0.931867628629157
78,"TTTH","ignorance",0.941171659462867
78,"TTHT","ignorance",0.941171659462867
78,"TTHH","ignorance",0.600356721074736
78,"THTT","ignorance",0.941171659462867
78,"THTH","ignorance",0.597655088589988
78,"THHT","ignorance",0.600356721074736
78,"THHH","ignorance",0.89004894999619
78,"HTTT","ignorance",0.89004894999619
78,"HTTH","ignorance",0.600356721074736
78,"HTHT","ignorance",0.597655088589987
78,"HTHH","ignorance",0.941171659462867
78,"HHTT","ignorance",0.600356721074736
78,"HHTH","ignorance",0.941171659462867
78,"HHHT","ignorance",0.941171659462867
78,"HHHH","ignorance",0.931867628629156
79,"TTTT","ignorance",0.933338889448851
79,"TTTH","ignorance",0.942952665952499
79,"TTHT","ignorance",0.942952665952499
79,"TTHH","ignorance",0.601814046304794
79,"THTT","ignorance",0.942952665952498
79,"THTH","ignorance",0.598006176083537
79,"THHT","ignorance",0.601814046304794
79,"THHH","ignorance",0.892176636823995
79,"HTTT","ignorance",0.892176636823995
79,"HTTH","ignorance",0.601814046304794
79,"HTHT","ignorance",0.598006176083536
79,"HTHH","ignorance",0.942952665952499
79,"HHTT","ignorance",0.601814046304794
79,"HHTH","ignorance",0.942952665952499
79,"HHHT","ignorance",0.942952665952499
79,"HHHH","ignorance",0.93333888944885
80,"TTTT","ignorance",0.934794529262721
80,"TTTH","ignorance",0.944696842511392
80,"TTHT","ignorance",0.944696842511392
80,"TTHH","ignorance",0.603235400940613
80,"THTT","ignorance",0.944696842511392
80,"THTH","ignorance",0.598347869502555
80,"THHT","ignorance",0.603235400940613
80,"THHH","ignorance",0.894256249160393
80,"HTTT","ignorance",0.894256249160393
80,"HTTH","ignorance",0.603235400940613
80,"HTHT","ignorance",0.598347869502554
80,"HTHH","ignorance",0.944696842511392
80,"HHTT","ignorance",0.603235400940613
80,"HHTH","ignorance",0.944696842511392
80,"HHHT","ignorance",0.944696842511392
80,"HHHH","ignorance",0.93479452926272
81,"TTTT","ignorance",0.936228654362974
81,"TTTH","ignorance",0.946405308718894
81,"TTHT","ignorance",0.946405308718894
81,"TTHH","ignorance",0.604622098994955
81,"THTT","ignorance",0.946405308718893
81,"THTH","ignorance",0.598684766974931
81,"THHT","ignorance",0.604622098994955
81,"THHH","ignorance",0.89628948892848
81,"HTTT","ignorance",0.89628948892848
81,"HTTH","ignorance",0.604622098994954
81,"HTHT","ignorance",0.59868476697493
81,"HTHH","ignorance",0.946405308718894
81,"HHTT","ignorance",0.604622098994954
81,"HHTH","ignorance",0.946405308718894
81,"HHHT","ignorance",0.946405308718894
81,"HHHH","ignorance",0.936228654362973
82,"TTTT","ignorance",0.937645149219956
82,"TTTH","ignorance",0.948079134520563
82,"TTHT","ignorance",0.948079134520563
82,"TTHH","ignorance",0.605975391462652
82,"THTT","ignorance",0.948079134520563
82,"THTH","ignorance",0.599011361938732
82,"THHT","ignorance",0.605975391462652
82,"THHH","ignorance",0.898277981443328
82,"HTTT","ignorance",0.898277981443328
82,"HTTH","ignorance",0.605975391462651
82,"HTHT","ignorance",0.599011361938731
82,"HTHH","ignorance",0.948079134520564
82,"HHTT","ignorance",0.605975391462651
82,"HHTH","ignorance",0.948079134520564
82,"HHHT","ignorance",0.948079134520564
82,"HHHH","ignorance",0.937645149219955
83,"TTTT","ignorance",0.939047188641551
83,"TTTH","ignorance",0.94971934330499
83,"TTHT","ignorance",0.94971934330499
83,"TTHH","ignorance",0.607296470024063
83,"THTT","ignorance",0.949719343304989
83,"THTH","ignorance",0.599328513068062
83,"THHT","ignorance",0.607296470024063
83,"THHH","ignorance",0.900223279435994
83,"HTTT","ignorance",0.900223279435994
83,"HTTH","ignorance",0.607296470024062
83,"HTHT","ignorance",0.599328513068061
83,"HTHH","ignorance",0.949719343304989
83,"HHTT","ignorance",0.607296470024062
83,"HHTH","ignorance",0.949719343304989
83,"HHHT","ignorance",0.949719343304989
83,"HHHH","ignorance",0.939047188641549
84,"TTTT","ignorance",0.94042899958286
84,"TTTH","ignorance",0.951326914732547
84,"TTHT","ignorance",0.951326914732547
84,"TTHH","ignorance",0.60858647049443
84,"THTT","ignorance",0.951326914732547
84,"THTH","ignorance",0.599641698665235
84,"THHT","ignorance",0.60858647049443
84,"THHH","ignorance",0.902126866838451
84,"HTTT","ignorance",0.902126866838451
84,"HTTH","ignorance",0.60858647049443
84,"HTHT","ignorance",0.599641698665235
